id,mot,latitude,longitude
IssigeacSaintCernindeLabarde,homé,44.76346,0.57203
IssigeacIssigeac,homé,44.7304484,0.6069877
IssigeacMonmadales,homé,44.7670132,0.6210015
IssigeacBouniagues,homé,44.75885,0.52672
IssigeacIssigeacbis,homé,44.7393769731246,0.611900117498417
IssigeacBardou,homé,44.7373241,0.6839343
BeaumontduPerigordLabouquerie,homé,44.74201,0.79538
BeaumontduPerigordNojalsetClotte,homé,44.7253774,0.7576591
BeaumontduPerigordNaussannes,homé,44.7577409,0.7252006
BergeracBergeracbis,homé,44.8590593596918,0.490216577133671
BergeracSaintGermainetMons,homé,44.8441,0.59387
BergeracCoursdePile,homé,44.8411135,0.5459787
SigoulesRazacdeSaussignac,homé,44.8039905,0.284873
SigoulesRibagnac,homé,44.765811,0.4976479
SigoulesMonestier,homé,44.7730905,0.3285026
SigoulesMescoules,homé,44.7478756,0.4309744
VillefranchedeLonchatCarsacdeGurson,homé,44.9474308,0.091145
VillefranchedeLonchatSaintMartindeGurson,homé,44.9526021,0.1076912
VillefranchedeLonchatMinzac,homé,44.9732874,0.038044
SainteAlvereSaintLaurentdesBâtons,homé,44.9594487,0.7385086
SainteAlvereGrandCastang,homé,44.9013987,0.755573
SainteAlverePezuls,homé,44.91335,0.80639
VelinesPortSainteFoy,homé,44.8439926800704,0.194905768865137
VelinesSaintMicheldeMontaigneBonnefare,homé,44.8716117703128,0.0069422139608929
VelinesVelines,homé,44.8593413,0.1073984
VelinesVelinesbis,homé,44.868326428887,0.107989740747196
VelinesSaintMicheldeMontaigneBourg,homé,44.8747740344642,0.0301164982897156
VelinesSaintSeurindePrats,homé,44.8279478,0.0758194
VerteillacCherval,homé,45.3947645,0.3742264
VerteillacCercles,homé,45.3646846,0.4613677
VerteillacLaChapelleMontabourlet,homé,45.3941727,0.4637646
VerteillacBouteillesSaintSebastien,homé,45.3458333,0.3052778
VerteillacCerclesLaMarteille,homé,45.3601881084174,0.487740879067302
VerteillacBertric,homé,45.3030964607423,0.358763608353421
VerteillacNanteuil,homé,45.38554784116,0.291164856454603
VerteillacLusignac,homé,45.3280556,0.3123791
VerteillacSaintMartialViveyrol,homé,45.3583333,0.3394444
RiberacComberancheetÉpeluche,homé,45.2726296,0.2871798
RiberacAllemans,homé,45.2864902,0.3084206
MontagrierTocaneSaintApre,homé,45.2542027,0.4972878
MontagrierSegonzac,homé,45.2057438150972,0.448653090503334
MontagrierGrandBrassac,homé,45.2942699,0.4786542
MontagrierTocaneSaintAprebis,homé,45.2567005046864,0.507119024547233
MontagrierChapdeuil,homé,45.3423789,0.4750679
MussidanSaintMedarddeMussidan,homé,45.0447827,0.3449927
MussidanBeaupouyet,homé,44.9973742,0.2736296
MussidanSaintLouisenlIsle,homé,,
MussidanBourgnac,homé,45.0162322377614,0.404659398072496
SaintAulayeLaJemaye,homé,45.1707309,0.2576933
MontponÉchourgnac,homé,45.1256528,0.229781
MontponMenesplet,homé,45.0169415,0.1051785
MontponMontponbis,homé,45.0094556101233,0.162693259717957
MontponEygurandeetGardedeuilPalem,homé,45.0964249212683,0.152477565292606
MontponSaintMartialdArtenset,homé,,
MareuilSaintCrepindeRichemont,homé,45.4194444,0.6013889
MareuilChampeaux,homé,45.4739713538859,0.578233236454749
MareuilSaintFelixdeBourdeilles,homé,45.4166667,0.5691667
SaintPardouxlaRiviereSaintPardouxlaRiviere,homé,45.4941667,0.7466667
NontronNontron,homé,45.5294784,0.6618726
NontronNontronbis,homé,45.5336939690794,0.666296674576236
NontronTeyjat,homé,45.5858634963739,0.575638693790595
NontronSavignacdeNontron,homé,45.5419914,0.7224473
NontronAugignac,homé,45.5920486,0.7017889
ChampagnacdeBelairLaChapelleFaucher,homé,45.37167,0.75278
ChampagnacdeBelairCondatsurTrincou,homé,45.3830556,0.7088889
ChampagnacdeBelairBoulouneix,homé,45.3834101959963,0.576686071154939
BussiereBadilSoudat,homé,45.62358,0.56386
LanouaillePayzac,homé,45.4016667,1.2186111
LanouailleSaintCyrlesChampagnes,homé,45.3797222,1.2891667
LanouailleLanouaille,homé,45.392287,1.1383271
LanouailleSarrazac,homé,45.4372591315935,1.03198040852364
PerigueuxPerigueux,homè,45.1909365,0.7184407
SavignaclesÉglisesCoulaures,homè,45.3065736,0.9822283
SavignaclesÉglisesSavignaclesÉglisesbis,homè,45.2823131778501,0.924533033858988
SavignaclesÉglisesMayac,homè,45.2808165707927,0.943949733987045
ExcideuilGenis,homè,45.3259904,1.1624565
SaintPierredeChignacEyliac,homè,45.16108,0.85396
SaintPierredeChignacBassillac,homè,45.1913737,0.81311
SaintAstierSaintLeonsurlIsle,homè,45.1168801,0.497873
SaintAstierLaChapelleGonaguet,homè,45.2309431,0.6125317
SaintAstierMensignac,homè,45.2282951355517,0.561493527145112
SaintAstierMontrem,homè,45.1342846,0.5899533
HautefortChourgnac,homè,45.2367071,1.0598278
HautefortHautefortter,homè,45.2641429284034,1.14620263937124
BrantômeAgonac,homè,45.29233,0.74936
BrantômeSencenacPuydeFourches,homè,45.3070727,0.6636417
BrantômeBourdeilles,homè,45.3217639,0.5871282
BrantômeBiras,homè,45.28735,0.63853
ThenonLaBoissieredAns,homè,,
ThenonBars,homè,45.0999478,1.0633322
ThenonThenon,homè,45.1378376616607,1.07047080856153
BelvesBelvesbis,homè,44.7843786722747,1.01210746285107
VillamblardSaintJeandEyraud,homè,,
SigoulesRouffignacdeSigoules,homè,44.7818242,0.4499898
VerteillacCoutures,homè,45.3306555154849,0.394254720052601
RiberacSaintPardouxdeDrône,homè,45.2253579,0.4210264
MontagrierSaintJust,homè,45.335578568197,0.505848763006261
MontagrierMontagrier,homè,45.2698903,0.4780573
MontagrierDouchapt,homè,45.2427042,0.4428044
MontagrierPaussacetSaintVivien,homè,45.3482252,0.5392852
MontponMontpon,homè,45.0086062531858,0.159560307670862
MareuilLeguillacdeCercles,homè,45.3921759,0.514031
SaintPardouxlaRiviereMialet,homè,45.550518,0.9045666
JumilhacleGrandJumilhacleGrand,homè,45.4936287,1.0619624
LanouailleAngoisse,homè,45.4280556,1.1380556
PerigueuxCoulounieixChamiers,omé,45.1566728181789,0.689551659194694
BrantômeBrantôme,omé,45.3646685345461,0.646728929012852
ThenonAjat,omé,45.15597,1.01583
ThenonAzerat,omé,45.1499525,1.1227156
ThenonLimeyrat,omé,45.15983,0.98004
SalignacEyviguesEyvigues,omé,44.9353541,1.3623749
VillefrancheduPerigordPratsduPerigord,omé,44.69123,1.06629
SaintCyprienCouxetBigaroque,omé,44.8336552,0.972785
SaintCyprienSaintCyprien,omé,44.8693315,1.0461817
SaintCyprienTayac,omé,44.8653747,1.3339595
BugueJourniac,omé,,
BugueMauzensetMiremont,omé,,
TerrassonLavilledieuGrezes,omé,45.1047625524283,1.36470648731209
TerrassonLavilledieuTerrassonbis,omé,45.12616555254855,1.3045038622194023
DommeNadalie,omé,45.0500398,0.7177549
CarluxSainteMondane,omé,44.8453145,1.3363947
CarluxOrliaguet,omé,44.91218,1.36538
MontignacLaChapelleAubareil,omé,45.0138109,1.1816528
MonpazierMonpazierbis,omé,44.6860274501969,0.902288922592308
MonpazierMonpazier,omé,44.67998,0.89374
MonpazierCapdrot,omé,44.681197,0.9209994
VillamblardMontagnaclaCrempse,omé,44.9806229,0.5458686
LaForceFraisse,omé,44.929463,0.306782
EymetRazacdEymet,omé,,
EymetSaintAubindeCadelech,omé,44.6931801,0.4809981
